Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,
2025-04-25 17:49:37,2025-04-25 17:49:37,2025-04-25 17:49:37,86748861317839,10296,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13767,0,0,1,1,22,12,-,1,51.4,002b,502,-23269221,-51147881,724,6,c4a7,07a7290c,9.5,455.2,00:26:21,37:45:00,-,-,0,-,,,,,,,,,
2025-04-25 17:49:41,2025-04-25 17:49:41,2025-04-25 17:49:41,86748861317839,10297,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13767,0,-,1,1,22,12,-,1,52.5,003d,504,-23268898,-51147432,724,6,c4a7,07a7290c,9.6,455.3,00:26:24,37:45:03,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:49:43,2025-04-25 17:49:43,2025-04-25 17:49:43,86748861317839,10298,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13767,0,0,1,1,22,12,-,1,47.1,49,506,-23268804,-51147183,724,6,c4a7,07a7290c,9.6,455.3,00:26:27,37:45:06,-,-,0,-,,,,,,,,,
2025-04-25 17:49:50,2025-04-25 17:49:50,2025-04-25 17:49:50,86748861317839,10299,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13771,0,-,1,1,22,12,-,1,40.8,005b,516,-23268749,-51146452,724,6,c4a7,07a7290c,9.7,455.4,00:26:33,37:45:12,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:50:20,2025-04-25 17:50:20,2025-04-25 17:50:18,86748861317839,10300,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13720,0,-,1,1,22,12,-,1,38.7,005d,537,-23268763,-51143405,724,6,c4a7,07a7290c,10.0,455.7,00:27:03,37:45:42,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:50:58,2025-04-25 17:50:58,2025-04-25 17:50:58,86748861317839,10301,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13521,0,-,1,1,22,12,-,1,9.9,24,519,-23268763,-5114108,724,6,c3df,07a7390b,10.3,455.9,00:27:42,37:46:21,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:51:00,2025-04-25 17:51:01,2025-04-25 17:51:00,86748861317839,10302,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13647,0,-,1,1,22,12,-,1,15.6,2,518,-23268693,-5114106,724,6,c3df,07a7390b,10.3,455.9,00:27:45,37:46:24,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:51:43,2025-04-25 17:51:44,2025-04-25 17:51:43,86748861317839,10303,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13688,0,-,1,1,22,12,-,1,21.8,002f,524,-23265399,-51141063,724,6,c4a7,07a57d0c,10.6,456.3,00:28:27,37:47:06,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:51:45,2025-04-25 17:51:46,2025-04-25 17:51:45,86748861317839,10304,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13688,0,-,1,1,22,12,-,1,22.3,005a,524,-23265379,-5114095,724,6,c4a7,07a57d0c,10.6,456.3,00:28:30,37:47:09,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:52:47,2025-04-25 17:52:47,2025-04-25 17:52:47,86748861317839,10305,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13684,0,-,1,1,22,12,-,1,10.9,39,546,-23265406,-51138066,724,6,c3df,07a7390b,10.9,456.6,00:29:30,37:48:09,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:52:48,2025-04-25 17:52:48,2025-04-25 17:52:48,86748861317839,10306,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13684,0,-,1,1,22,12,-,1,12.2,001a,546,-23265382,-51138043,724,6,c3df,07a7390b,10.9,456.6,00:29:33,37:48:12,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:52:50,2025-04-25 17:52:50,2025-04-25 17:52:50,86748861317839,10307,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13749,0,-,1,1,22,12,-,1,10.0,015d,547,-23265326,-5113804,724,6,c3df,07a7390b,10.9,456.6,00:29:33,37:48:12,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:52:54,2025-04-25 17:52:54,2025-04-25 17:52:54,86748861317839,10308,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13605,0,-,1,1,22,12,-,1,4.2,98,546,-23265323,-51138027,724,6,c3df,07a7390b,10.9,456.6,00:29:39,37:48:18,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:53:13,2025-04-25 17:53:14,2025-04-25 17:53:13,86748861317839,10309,GTIGF,0x09fe7fbf,,802003,0x0902,0x0915,100,13698,0,0,0,1,12,12,1800,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a7390b,10.9,456.6,00:29:57,37:48:36,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-25 17:53:14,2025-04-25 17:53:14,2025-04-25 17:53:13,86748861317839,10310,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13698,0,0,0,1,12,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a7390b,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:53:14,2025-04-25 17:53:14,2025-04-25 17:53:14,86748861317839,10311,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,13698,0,0,0,1,12,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a7390b,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:53:15,2025-04-25 17:53:14,2025-04-25 17:53:14,86748861317839,10312,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13698,0,0,0,0,12,12,-,0,0.0,98,543,-23265487,-51137884,724,6,c3df,07a7390b,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:53:18,2025-04-25 17:53:18,2025-04-25 17:53:18,86748861317839,10313,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13303,0,-,0,0,12,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,4,3,0,0,
2025-04-25 17:53:18,2025-04-25 17:53:18,2025-04-25 17:53:18,86748861317839,10314,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13303,0,0,0,1,12,12,-,0,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:53:19,2025-04-25 17:53:19,2025-04-25 17:53:19,86748861317839,10315,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13303,0,0,0,0,12,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,10.9,456.6,00:29:57,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:54:37,2025-04-25 17:54:37,2025-04-25 17:54:36,86748861317839,10316,GTIGN,0x09fe7fbf,,802003,0x0902,0x0915,100,12913,0,0,1,0,22,12,83,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,0.0,456.6,00:00:00,37:48:36,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-25 17:54:37,2025-04-25 17:54:37,2025-04-25 17:54:36,86748861317839,10317,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12913,0,0,1,0,22,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,0.0,456.6,00:00:00,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:54:38,2025-04-25 17:54:37,2025-04-25 17:54:37,86748861317839,10318,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,12913,0,0,1,0,22,12,-,1,0.0,98,543,-23265487,-51137884,724,6,c3df,07a73915,0.0,456.6,00:00:00,37:48:36,-,-,0,-,,,,,,,,,
2025-04-25 17:54:42,2025-04-25 17:54:42,2025-04-25 17:54:42,86748861317839,10319,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12334,0,-,1,0,22,12,-,1,0.0,85,543,-23265487,-51137884,724,6,c3df,07a73915,0.0,456.6,00:00:03,37:48:39,-,-,0,-,,,,,4,3,0,0,
2025-04-25 17:54:44,2025-04-25 17:54:44,2025-04-25 17:54:44,86748861317839,10320,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12334,0,-,1,0,22,12,-,1,8.3,132,544,-23265484,-51137887,724,6,c3df,07a73915,0.0,456.6,00:00:06,37:48:42,-,-,0,-,,,,,4,3,0,0,
2025-04-25 17:54:53,2025-04-25 17:54:53,2025-04-25 17:54:53,86748861317839,10321,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13751,0,-,1,0,22,12,-,1,18.9,112,545,-23265359,-51138196,724,6,c3df,07a73915,0.0,456.6,00:00:15,37:48:51,-,-,0,-,,,,,4,3,0,0,
2025-04-25 17:55:37,2025-04-25 17:55:37,2025-04-25 17:55:37,86748861317839,10322,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13704,0,-,1,0,22,12,-,1,11.8,"0,00E+00",527,-23265349,-51141057,724,6,c3df,07a7390b,0.3,456.9,00:01:00,37:49:36,-,-,0,-,,,,,4,1,0,0
2025-04-25 17:55:39,2025-04-25 17:55:39,2025-04-25 17:55:39,86748861317839,10323,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13573,0,-,1,0,22,12,-,1,17.1,00c0,528,-2326542,-51141091,724,6,c4a7,07a57d0c,0.3,456.9,00:01:00,37:49:36,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:56:05,2025-04-25 17:56:05,2025-04-25 17:56:05,86748861317839,10324,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13510,0,-,1,0,22,12,-,1,17.9,00ee,521,-23267304,-51141226,724,6,c4a7,07a57d0c,0.5,457.1,00:01:27,37:50:03,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:56:07,2025-04-25 17:56:07,2025-04-25 17:56:07,86748861317839,10325,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13633,0,-,1,0,22,12,-,1,20.5,010c,522,-2326732,-51141329,724,6,c3df,07a7390b,0.5,457.1,00:01:30,37:50:06,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:57:39,2025-04-25 17:57:39,2025-04-25 17:57:39,86748861317839,10326,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13488,0,-,1,0,22,12,-,1,10.4,"0,00E+00",525,-23267363,-51146765,724,6,c4a7,07a7290c,1.1,457.7,00:03:00,37:51:36,-,-,0,-,,,,,4,1,0,0
2025-04-25 17:57:44,2025-04-25 17:57:44,2025-04-25 17:57:41,86748861317839,10327,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13460,0,-,1,0,22,12,-,1,16.2,00c6,525,-23267423,-51146788,724,6,c4a7,07a7290c,1.1,457.7,00:03:06,37:51:42,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:57:58,2025-04-25 17:57:58,2025-04-25 17:57:58,86748861317839,10328,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13510,0,-,1,0,22,12,-,1,26.8,00f4,514,-23268676,-51146965,724,6,c4a7,07a7290c,1.2,457.8,00:03:21,37:51:57,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:58:21,2025-04-25 17:58:21,2025-04-25 17:58:21,86748861317839,10329,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13600,0,-,1,0,22,12,-,1,18.8,113,512,-2326948,-51148555,724,6,c3df,07a7390b,1.4,458.0,00:03:42,37:52:18,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:58:37,2025-04-25 17:58:37,2025-04-25 17:58:37,86748861317839,10330,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13544,0,0,1,0,22,12,-,1,50.9,011f,519,-23269358,-51150151,724,6,c3df,07a7390d,1.6,458.2,00:04:00,37:52:36,-,-,0,-,,,,,,,,,
2025-04-25 17:58:43,2025-04-25 17:58:43,2025-04-25 17:58:42,86748861317839,10331,GTDAT,0x09fe7fbf,,802003,0x0902,0x0915,100,13544,0,0,1,1,22,12,-,1,52.4,011f,523,-23269168,-51150827,724,6,c3df,07a7390d,1.7,458.3,00:04:06,37:52:42,-,-,0,-,Timeout ID,,,,,,,,
2025-04-25 17:58:47,2025-04-25 17:58:47,2025-04-25 17:58:47,86748861317839,10332,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13544,0,0,1,1,22,12,-,1,50.0,012d,528,-23268913,-51151464,724,6,c4a7,07a5cc0b,1.8,458.3,00:04:09,37:52:45,-,-,0,-,,,,,,,,,
2025-04-25 17:58:48,2025-04-25 17:58:48,2025-04-25 17:58:48,86748861317839,10333,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13544,0,-,1,1,22,12,-,1,49.2,131,530,-23268844,-51151575,724,6,c4a7,07a5cc0b,1.8,458.3,00:04:09,37:52:45,-,-,0,-,,,,,4,1,0,0,
2025-04-25 17:59:10,2025-04-25 17:59:11,2025-04-25 17:59:10,86748861317839,10334,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13544,0,-,1,1,22,12,-,1,50.0,014f,555,-23266754,-51153341,724,6,c4a7,07a5ccd3,2.1,458.6,00:04:33,37:53:09,-,-,0,-,,,,,4,7,0,0,
2025-04-25 17:59:11,2025-04-25 17:59:12,2025-04-25 17:59:11,86748861317839,10335,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13544,0,0,1,1,22,12,-,1,50.4,150,556,-23266638,-51153396,724,6,c4a7,07a72902,2.1,458.7,00:04:33,37:53:09,-,-,0,-,,,,,,,,,
2025-04-25 18:00:05,2025-04-25 18:00:05,2025-04-25 18:00:05,86748861317839,10336,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13531,0,0,1,1,22,12,-,1,48.6,015b,579,-232599,-51157216,724,6,c4a7,07a72901,3.0,459.5,00:05:27,37:54:03,-,-,0,-,,,,,,,,,
2025-04-25 18:00:27,2025-04-25 18:00:27,2025-04-25 18:00:27,86748861317839,10337,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,16.1,9,577,-23258895,-51157445,724,6,c4a7,07a5bc01,3.0,459.6,00:05:48,37:54:24,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:33,2025-04-25 18:00:33,2025-04-25 18:00:33,86748861317839,10338,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,27.1,014a,576,-23258548,-51157412,724,6,c4a7,07a57df3,3.1,459.7,00:05:54,37:54:30,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:35,2025-04-25 18:00:35,2025-04-25 18:00:35,86748861317839,10339,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,26.1,129,576,-23258465,-51157521,724,6,c4a7,07a57df3,3.1,459.7,00:05:57,37:54:33,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:38,2025-04-25 18:00:38,2025-04-25 18:00:38,86748861317839,10340,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,25.0,00fb,577,-23258465,-51157727,724,6,c4a7,07a72901,3.1,459.7,00:06:00,37:54:36,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:40,2025-04-25 18:00:40,2025-04-25 18:00:40,86748861317839,10341,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,22.9,00dc,578,-23258537,-51157825,724,6,c4a7,07a57df3,3.1,459.7,00:06:03,37:54:39,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:44,2025-04-25 18:00:44,2025-04-25 18:00:42,86748861317839,10342,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,21.1,00c0,578,-2325864,-51157873,724,6,c4a7,07a57df3,3.2,459.7,00:06:06,37:54:42,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:00:45,2025-04-25 18:00:45,2025-04-25 18:00:45,86748861317839,10343,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13527,0,-,1,1,22,12,-,1,20.4,009b,579,-23258787,-51157849,724,6,c4a7,07a57df3,3.2,459.8,00:06:06,37:54:42,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:01:01,2025-04-25 18:01:01,2025-04-25 18:01:01,86748861317839,10344,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13516,0,0,1,1,22,12,-,1,51.5,00a9,582,-2326005,-51157324,724,6,c4a7,07a72901,3.3,459.9,00:06:24,37:55:00,-,-,0,-,,,,,,,,,
2025-04-25 18:01:13,2025-04-25 18:01:13,2025-04-25 18:01:13,86748861317839,10345,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13522,0,0,1,1,22,12,-,1,49.8,00a6,581,-23261655,-51156976,724,6,c4a7,07a72901,3.5,460.1,00:06:36,37:55:12,-,-,0,-,,,,,,,,,
2025-04-25 18:01:19,2025-04-25 18:01:19,2025-04-25 18:01:19,86748861317839,10346,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13391,0,-,1,1,22,12,-,1,29.2,00c7,581,-23262239,-51156898,724,6,c4a7,07a72901,3.6,460.2,00:06:42,37:55:18,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:01:21,2025-04-25 18:01:21,2025-04-25 18:01:21,86748861317839,10347,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13514,0,-,1,1,22,12,-,1,26.2,00f1,582,-23262328,-51156999,724,6,c4a7,07a72901,3.6,460.2,00:06:42,37:55:18,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:01:38,2025-04-25 18:01:38,2025-04-25 18:01:38,86748861317839,10348,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13518,0,0,1,1,22,12,-,1,50.5,010d,579,-23262593,-51158899,724,6,c4a7,07a5bc01,3.8,460.4,00:07:00,37:55:36,-,-,0,-,,,,,,,,,
2025-04-25 18:01:55,2025-04-25 18:01:55,2025-04-25 18:01:55,86748861317839,10349,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13489,0,0,1,1,22,12,-,1,48.7,010d,563,-23262644,-51161249,724,6,c4a7,07a5bc01,4.0,460.6,00:07:18,37:55:54,-,-,0,-,,,,,,,,,
2025-04-25 18:02:01,2025-04-25 18:02:01,2025-04-25 18:02:01,86748861317839,10350,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13430,0,-,1,1,22,12,-,1,22.1,010f,559,-23262642,-51161852,724,6,c4a7,07a5bc01,4.1,460.7,00:07:24,37:56:00,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:02:17,2025-04-25 18:02:17,2025-04-25 18:02:17,86748861317839,10351,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13477,0,0,1,1,22,12,-,1,50.2,010d,563,-2326263,-51163372,724,6,c4a7,07a5bcd4,4.3,460.8,00:07:39,37:56:15,-,-,0,-,,,,,,,,,
2025-04-25 18:02:33,2025-04-25 18:02:33,2025-04-25 18:02:33,86748861317839,10352,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13444,0,0,1,1,22,12,-,1,48.8,010d,574,-23262634,-5116572,724,6,c4a7,07a5bc0d,4.5,461.1,00:07:54,37:56:30,-,-,0,-,,,,,,,,,
2025-04-25 18:02:50,2025-04-25 18:02:50,2025-04-25 18:02:50,86748861317839,10353,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13501,0,-,1,1,22,12,-,1,12.8,00d9,579,-23262677,-51167029,724,6,c4a7,07a5bc0d,4.6,461.2,00:08:12,37:56:48,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:02:52,2025-04-25 18:02:52,2025-04-25 18:02:52,86748861317839,10354,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13367,0,-,1,1,22,12,-,1,17.9,00b7,579,-23262751,-51167039,724,6,c4a7,07a5bc0d,4.6,461.2,00:08:15,37:56:51,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:03:01,2025-04-25 18:03:01,2025-04-25 18:03:01,86748861317839,10355,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13439,0,0,1,1,22,12,-,1,50.5,00b6,573,-23263581,-5116705,724,6,c4a7,07a5bc0d,4.7,461.3,00:08:24,37:57:00,-,-,0,-,,,,,,,,,
2025-04-25 18:03:22,2025-04-25 18:03:22,2025-04-25 18:03:22,86748861317839,10356,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13511,0,0,1,1,22,12,-,1,49.0,00b4,569,-23266373,-51167098,724,6,c4a7,07a5bc0d,5.0,461.6,00:08:45,37:57:21,-,-,0,-,,,,,,,,,
2025-04-25 18:03:34,2025-04-25 18:03:34,2025-04-25 18:03:34,86748861317839,10357,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13388,0,-,1,1,22,12,-,1,15.1,00d7,577,-23267242,-51167178,724,6,c4a7,07a5bc0d,5.1,461.7,00:08:57,37:57:33,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:03:38,2025-04-25 18:03:38,2025-04-25 18:03:38,86748861317839,10358,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13541,0,-,1,1,22,12,-,1,26.6,00f8,578,-23267355,-51167362,724,6,c4a7,07a5bc0d,5.1,461.7,00:09:00,37:57:36,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:03:44,2025-04-25 18:03:44,2025-04-25 18:03:42,86748861317839,10359,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13485,0,-,1,1,22,12,-,1,34.9,010d,579,-2326739,-51167684,724,6,c4a7,07a5bc0d,5.2,461.8,00:09:06,37:57:42,-,-,0,-,,,,,4,1,0,0,
2025-04-25 18:04:29,2025-04-25 18:04:29,2025-04-25 18:04:29,86748861317839,10360,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13497,0,-,1,1,22,12,-,1,11.0,"0,00E+00",585,-23267458,-51172383,724,6,c4a7,07a5bcd5,5.7,462.2,00:09:51,37:58:27,-,-,0,-,,,,,4,7,0,0
2025-04-25 18:04:31,2025-04-25 18:04:31,2025-04-25 18:04:31,86748861317839,10361,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13611,0,-,1,1,22,12,-,1,14.1,00b7,585,-23267519,-511724,724,6,c4a7,07a5bcd5,5.7,462.2,00:09:54,37:58:30,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:04:45,2025-04-25 18:04:46,2025-04-25 18:04:44,86748861317839,10362,GTIGF,0x09fe7fbf,,802003,0x0902,0x0915,100,13512,0,0,0,1,12,12,609,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-25 18:04:46,2025-04-25 18:04:46,2025-04-25 18:04:44,86748861317839,10363,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13512,0,0,0,1,12,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:04:46,2025-04-25 18:04:46,2025-04-25 18:04:45,86748861317839,10364,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13512,0,0,0,0,12,12,-,1,0.2,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:04:47,2025-04-25 18:04:46,2025-04-25 18:04:46,86748861317839,10365,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,13512,0,0,0,0,12,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:04:49,2025-04-25 18:04:49,2025-04-25 18:04:48,86748861317839,10366,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13251,0,0,0,1,12,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:04:49,2025-04-25 18:04:49,2025-04-25 18:04:49,86748861317839,10367,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,13251,0,0,0,1,12,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:04:50,2025-04-25 18:04:50,2025-04-25 18:04:50,86748861317839,10368,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13251,0,-,0,0,12,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07a5bcd5,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,4,7,0,0,
2025-04-25 18:05:27,2025-04-25 18:05:27,2025-04-25 18:05:26,86748861317839,10369,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12780,0,0,0,0,11,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07b2dc0c,5.7,462.3,00:10:06,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:07:23,2025-04-25 18:07:24,2025-04-25 18:07:23,86748861317839,10370,GTIGN,0x09fe7fbf,,802003,0x0902,0x0915,100,12112,0,0,1,0,21,12,158,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07b2dc0c,0.0,462.3,00:00:00,37:58:42,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-25 18:07:24,2025-04-25 18:07:24,2025-04-25 18:07:23,86748861317839,10371,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12112,0,0,1,0,21,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07b2dc0c,0.0,462.3,00:00:00,37:58:42,-,-,0,-,,,,,,,,,
2025-04-25 18:07:24,2025-04-25 18:07:24,2025-04-25 18:07:24,86748861317839,10372,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,12112,0,0,1,0,21,12,-,1,0.0,00b7,582,-23267791,-51172408,724,6,c4a7,07b2dc0c,0.0,462.3,00:00:00,37:58:42,-,-,0,-,,,,,,,,,
